376	50	0	48	5	0	0	1.3e-17		5.41e2	 0.0	4
377	50	0	47	1	0	0	1.3e-17		1.315e3	 0.0	4
378	52	0	42	4	0	0	1.3e-17         4.62e2 	 0.0	4
379	52	0	53	10	0	0	1.3e-17         4.94e2	 0.0	4
380	45	0	44	1	0	0	1.3e-17         3.114e3	 0.0	4
381	46	0	44	1	0	0	1.3e-17         3.0e3	 0.0	4
382	11	4	14	1	0	0	7.31e-10	0.23	 2.26e2	2
383	11	36	37	1	0	0	1.3e-9		0.0	 0.0	2
384	11	29	30	1	0	0	9.9e-10	 	0.0	 0.0	2
385	11	27	28	1	0	0	1.1e-9		0.0	 0.0	2
386	11	34	35	1	0	0	7.4e-9		0.0	 0.0	2
387	12	29	30	2	0	0	3.3e-9		0.0	 0.0	2
388	13	36	37	3	0	0	1.5e-9		0.0	 0.0	2
389	13	29	30	3	0	0	2.1e-9		0.0	 0.0	2
390	13	27	28	3	0	0	1.1e-9		0.0	 0.0	2
391	13	34	35	3	0	0	2.6e-9		0.0	 0.0	2
392	37	29	30	36	0	0	1.6e-9		0.0	 0.0	2
393	37	27	28	36	0	0	2.8e-10		0.0	 0.0	2
394	37	34	35	36	0	0	1.8e-10		0.0	 0.0	2
395	30	27	28	29	0	0	2.9e-10		0.0	 0.0	2
396	30	34	35	29	0	0	1.9e-10		0.0	 0.0	2
397	30	36	37	29	0	0	8.0e-10		0.0	 0.0	2
398	1	3	25	0	0	0	1.00e-17	0.0	 0.0	2
399	13	1	22	0	0	0	1.70e-17	0.0	 0.0	2
400	13	5	23	0	0	0	4.00e-16	-0.20	 0.0	2
401	30	5	31	0	0	0	1.00e-18	0.0	 0.0	2
402	1	10	41	0	0	0	4.0e-16		0.67	 -4.0	2
403	41	0	1	10	0	0	2.4e-7		0.0	 0.50	2
404	1	41	5	10	0	0	1.3e-9		0.0	 0.0	2
405	11	41	1	1	0	0	2.30e-7		-0.50	 0.0	2
406	20	41	5	1	0	0	2.30e-7		-0.50	 0.0	2
407	21	41	5	5	0	0	2.30e-7		-0.50	 0.0	2
408	12	41	2	1	0	0	2.30e-7		-0.50	 0.0	2
409	4	41	7	10	0	0	1.00e-9		0.0	 0.0	2
410	3	41	25	10	0	0	1.00e-9		0.0	 0.0	2
411	13	41	3	1	0	0	2.30e-7		-0.50	 0.0	2
412	14	41	4	1	0	0	2.30e-7		-0.50	 0.0	2
413	37	41	36	1	0	0	2.30e-7		-0.50	 0.0	2
414	30	41	29	1	0	0	2.30e-7		-0.50	 0.0	2
415	35	41	34	1	0	0	2.30e-7		-0.50	 0.0	2
416	7	41	9	10	0	0	1.0e-10		0.0	 0.0	2
417	18	41	8	5	0	0	2.30e-7		-0.50	 0.0	2
418	19	41	7	5	1	0	2.30e-7		-0.50	 0.0	2
419	19	41	9	5	0	0	2.30e-7		-0.50	 0.0	2
420	66	0	67	10	0	0	7.85e-9        	0.0	 2.0	1
421	65	0	66	10	0	0	2.00e-8		0.0	 2.0	1
422	67	10	66	0	0	0	3.5e-5	        -0.50	 0.0	5	
423	66	10	65	0	0	0	1.34e-6		0.0	 0.0	5
424	66	11	67	1	0	0	3.1e-8	   	0.0	 0.0	5	
425	66	12	67	2	0	0	1.6e-8	   	0.0	 0.0	5	
426	66	13	67	3	0	0	9.0e-9	   	0.0	 0.0	5
427	66	43	67	42	0	0	8.3e-9	   	0.0	 0.0	5
428	66	28	67	27	0	0	6.3e-9	   	0.0	 0.0	5
429	66	30	67	29	0	0	5.9e-9		0.0	 0.0	5
430	66	37	67	36	0	0	5.5e-9		0.0	 0.0	5
431	66	35	67	34	0	0	4.2e-9		0.0	 0.0	5
432	65	11	66	1	0	0	8.3e-7	   	5.0e-1	 0.0	5
433	65	12	66	2	0	0	4.2e-7	   	5.0e-1	 0.0	5
434	65	13	66	3	0	0	2.4e-7	   	5.0e-1	 0.0	5
435	65	43	66	42	0	0	2.2e-7	   	5.0e-1	 0.0	5
436	65	28	66	27	0	0	1.7e-7	   	5.0e-1	 0.0	5
437	65	30	66	29	0	0	1.6e-7	  	5.0e-1	 0.0	5
438	65	37	66	36	0	0	1.5e-7	   	5.0e-1	 0.0	5
439	65	35	66	34	0	0	1.1e-7	   	5.0e-1	 0.0	5
440	40	1	5	1	0	0	1.9e-12    	5.0e-1	 1.0e3	2
441	40  	1	1	1	1	0	9.80e-12    	5.0e-1   2.7e4	2	
442	40	5	5	1	1	0	9.80e-12    	5.0e-1   2.7e4	2	
443	40	40	1	1	5	0	9.80e-12    	5.0e-1	 0.0	2
444	40	4	7	1	0	0	3.4e-13     	2.67e0   0.0	2
445	40	7	9	1	0	0	1.6e-11     	1.60e0   0.0	2
446	40	6	7	7	0	0	3.1e-10     	0.0      0.0	2
447	40	3	25	1	0	0	6.6e-10     	0.0      0.0	2
448	40	25	26	1	0	0	2.4e-10     	0.0      0.0	2
449	40	13	22	1	0	0	1.0e-10     	0.0      0.0	2
450	40	42	48	1	0	0	4.7e-10      	5.0e-1   0.0	2
451	40	48	47	1	0	0	6.0e-11     	0.0      0.0	2
452	40	47	50	1	0	0	2.1e-12     	0.0      0.0	2
453	40	44	45	1	0	0	3.5e-13     	3.31e0   0.0	2
454	40	26	69	1	0	0	5.2e-12     	1.7e-1   0.0	2
455	40	0	5	0	0	0	2.0e-7     	0.0      0.0	2
456	5	0	40	0	0	0	3.4e-10	        0.0      2.5e0	1
457	40	0	1	1	0	0	1.0e-11      	0.0	 2.5e0	1
458	40	5	5	5	0	0	1.4e-12    	5.0e-1	 0.0	0
459	1	0	5	0	0	0	6.0e-17         5.0e-1   0.0	0
